post_id,date,text,s3,tags,img_old_src
164448064175,2017-08-21,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164448064175.jpg ""> 
<div class=""caption"">
 <p>Ready, set, go! Happy first day of classes for the Fall semester, Vandals.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1968/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collections.</a></p> 
</div>",yes,uidaho; university of idaho; track and field; starting line; fall semester; life of a student; student athlete,../../media/164448064175.jpg 
164486945952,2017-08-22,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164486945952.jpg ""> 
<div class=""caption"">
 <p>Classes are back in session for the fall semester of 2017 here at the University of Idaho. Any favorite classes yet?</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; life of a student; laboratory; lectures; class is in session; isitfridayyet,../../media/164486945952.jpg 
164524853063,2017-08-23,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164524853063.jpg ""> 
<div class=""caption"">
 <p>Don’t forget to get involved on campus, and check out KUOI 89.3 on air. Don’t hear anything you like? Sign up for your own show and put your own unique twist on the airwaves.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collection.</a></p> 
</div>",yes,uidaho; university of idaho; college radio; vintage fashion; analog; djlife; life of a student; retrotech,../../media/164524853063.jpg 
164562546005,2017-08-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164562546005.jpg ""> 
<div class=""caption"">
 <p>Professor’s want you to utilize their office hours. Especially before blue books come into play.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1968/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; life of a student; professors; office hours; vintage fashion; grading; life of a teacher,../../media/164562546005.jpg 
164600248310,2017-08-25,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164600248310.jpg ""> 
<div class=""caption"">
 <p>There’s more to radio than just music; there’s also a lot of really complex (and cool) technology!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1968/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collection.</a></p> 
</div>",yes,uidaho; university of idaho; KUOI; student radio; college radio; analog; onairpersonality; weekend jams; retrotech,../../media/164600248310.jpg 
164637907113,2017-08-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164637907113.jpg ""> 
<div class=""caption"">
 <p>Did you know the Student Union Building, now the Bruce Pitman Center, used to have a bowling alley and a billiards area for student use? Talk about some great ways to relax and work off those study blues!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1968/"" target=""_blank"">1968 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; bowling; billiards; student union; let the good times roll; life of a student; vintage fashion; retro furniture,../../media/164637907113.jpg 
164675485629,2017-08-27,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164675485629.jpg ""> 
<div class=""caption"">
 <p>We see some spectacular sunrises and sunsets up here in the Palouse region. The Gem of the Mountains yearbook captured some of the best in the 1960′s.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; amazing sunset; natural beauty; idahome; student journalism; our beautiful world,../../media/164675485629.jpg 
164715072418,2017-08-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164715072418.jpg ""> 
<div class=""caption"">
 <p>Now that students are back, campus is…&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; so many people; fall semester; school is in session; is it winter yet; life of a student,../../media/164715072418.jpg 
164753361495,2017-08-29,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164753361495.jpg ""> 
<div class=""caption"">
 <p>Recognize the T-shirt? This classic design has been around for a long time, and fits the traditions and style of the University of Idaho perfectly. Also, pocket protectors are still a very useful thing.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; engineers; engineers engineering; pocket protectors; classic fashion; life of a student,../../media/164753361495.jpg 
164790829819,2017-08-30,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164790829819.jpg ""> 
<div class=""caption"">
 <p>No Wednesday is longer than the Wednesday before the Friday before a three-day weekend. We’re right there with you.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; isitfridayyet; three day weekend; turtle derby; fallsemester2017; school is in session,../../media/164790829819.jpg 
164827634381,2017-08-31,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164827634381.jpg ""> 
<div class=""caption"">
 <p>Another beautiful day here at the University of Idaho Moscow Campus.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; its a beautiful day; the grass is always greener; idahome; college campuses; life of a student,../../media/164827634381.jpg 
164863727429,2017-09-01,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164863727429.jpg ""> 
<div class=""caption"">
 <p>President Hartung is wishing you a happy Friday before our long Labor Day weekend! Enjoy it responsibly.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; labordayweekend; noclassonmonday; university presidents; vintage photography; old school effects,../../media/164863727429.jpg 
164898557721,2017-09-02,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164898557721.jpg ""> 
<div class=""caption"">
 <p>Dance routines were pretty common in the 1969 yearbook, with organizations choreographing and performing their own dance routines and moves. Can you guess the theme for this one?</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dance; bikers; retro fashion; life of a student; denim jacket,../../media/164898557721.jpg 
164935834447,2017-09-03,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164935834447.jpg ""> 
<div class=""caption"">
 <p>Superimposed images are easy to create now with Photoshop, but in the days of film they could often happen accidentally. This image was an intentional creation at the annual beginning of year dance in the SUB Ballroom.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dance; retro fashion; vintage photography; photography effects; superimpose; filmisnotdead,../../media/164935834447.jpg 
164974358416,2017-09-04,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/164974358416.jpg ""> 
<div class=""caption"">
 <p>What do you think: time lapse photograph or superimposed photograph? Either way, we wish we were there!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dance; vintage photography; photography effects; timelapse; superimpose; filmisnotdead; film photography,../../media/164974358416.jpg 
165012954214,2017-09-05,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165012954214.jpg ""> 
<div class=""caption"">
 <p>Some of the overall photography effects used in the 1969 Gem are absolutely amazing. This effect wouldn’t be hard to do now with Photoshop, but the amount of time that went into it in the late 60′s shows the love students have for their university.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; dance; photography effects; black and white photography; colorful; life of a student; filmisnotdead,../../media/165012954214.jpg 
165047676966,2017-09-06,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165047676966.jpg ""> 
<div class=""caption"">
 <p>In 1910, wildfires swept through Idaho, Washington, Montana, culminating in the&nbsp;“Big Burn”, a fire that killed 90 people, leveled entire communities, and helped shape and develop United States Forest Service fire policy for decades to come.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/bigburn/"" target=""_blank"">Big Burn</a> and <a href=""https://www.lib.uidaho.edu/digital/barstock/?_ga=2.49320038.1917957688.1504623175-1233060087.1479322031"" target=""_blank"">Barnard-Stockbridge Photograph Collections</a>.</p> 
</div>",yes,uidaho; university of idaho; big burn; 1910 fire; wallace idaho; black and white photography; night photography,../../media/165047676966.jpg 
165083522552,2017-09-07,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165083522552.jpg ""> 
<div class=""caption"">
 <p>Everyone in Northern Idaho and Montana are remembering our snow-covered mountains fondly. This is probably one of the fanciest-dressed skiers in the yearbook!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; skiing; vintage fashion; snow snow everywhere; winter is coming; winterwonderland,../../media/165083522552.jpg 
165118507644,2017-09-08,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165118507644.jpg ""> 
<div class=""caption"">
 <p>You made it through the tangle of wires and circuits to the weekend. For all that it was a short week, it sure did seem long.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1969/"" target=""_blank"">1969 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; chemistry; what a tangled web; toil and trouble,../../media/165118507644.jpg 
165153426127,2017-09-09,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165153426127.jpg ""> 
<div class=""caption"">
 <p>It’s Vandal Gameday! Today is Military Appreciation Day so to honor the game, we’re sharing the cover of the Army Idaho magazine, featuring Vandal football players that served. Thank you to all our service members for their strength, their dedication, and their willingness to fight for our freedoms.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/footballcovers/"" target=""_blank"">Idaho Vandals Football Program Covers Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; military appreciation; govandals; program covers; football; college football; life of a student,../../media/165153426127.jpg 
165227225817,2017-09-11,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165227225817.jpg ""> 
<div class=""caption"">
 <p>Another Monday back at school! And it’s finally starting to feel like fall (sorta)!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; back to school; kids in leaves; fall colors; idahome; life of a student,../../media/165227225817.jpg 
165263003053,2017-09-12,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165263003053.jpg ""> 
<div class=""caption"">
 <p>The railroad was a powerful shaping influence in Moscow and the surrounding Palouse area. Roads and walkways still move in the patterns dictated by the placement of railways that have since been removed. These railroad tracks made for some great photo opportunities around town!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.&nbsp;</p> 
</div>",yes,uidaho; university of idaho; railroad tracks; photo op; road to nowhere; nostalgia; idahome; palouse,../../media/165263003053.jpg 
165298260787,2017-09-13,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165298260787.jpg ""> 
<div class=""caption"">
 <p>When in doubt, always check the textbook. Or drag a desk into the stacks to find the answer. (Please don’t move the desks into the stacks.)</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; library stacks; UILibrary; life of a student; vintage libraries,../../media/165298260787.jpg 
165333442632,2017-09-14,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165333442632.jpg ""> 
<div class=""caption"">
 <p>It’s beginning to look and feel like fall on a more regular basis. What are some of your favorite fall activities? We here at the library are pretty fond of curling up with a book and a cup of coffee (or tea, or hot chocolate).&nbsp;</p>
 <p>From the 1972 Gem of the Mountains Digital Yearbook Collection.</p> 
</div>",yes,uidaho; university of idaho; fall colors; sweater weather; pumpkin everything; vintage fashion; life of a student,../../media/165333442632.jpg 
165368396822,2017-09-15,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165368396822.jpg ""> 
<div class=""caption"">
 <p>The University of Idaho has always had a vibrant music scene, and nothing strikes a more nostalgic note than the Blue Mountain Rock Festival and all its rock-glory. This festival brought people from all over the northwest to Moscow to enjoy groovy tunes, fresh air, and a vibrant musical culture.</p>
 <p>From the 1972 Gem of the Mountains Digital Yearbook Collection.</p> 
</div>",yes,uidaho; university of idaho; blue mountain rock festival; nostalgia; vintage fashion; herecomesthesun,../../media/165368396822.jpg 
165403150387,2017-09-16,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165403150387.jpg ""> 
<div class=""caption"">
 <p>Yesterday we mentioned the Blue Mountain Rock Festival. It really was a big deal. This is a portion of the crowd from the Festival.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; music festival; so many people; vintage fashion; blue mountain rock festival; life of a student; college campuses,../../media/165403150387.jpg 
165439664032,2017-09-17,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165439664032.jpg ""> 
<div class=""caption"">
 <p>Relax, kick back, and enjoy your Sunday, Vandals. Have a groovy weekend.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; student housing; university of idaho; off-campus housing; life of a student; why are weekends short; groovy; vintage fashion,../../media/165439664032.jpg 
165477508368,2017-09-18,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165477508368.jpg ""> 
<div class=""caption"">
 <p>Who else is glad the smoke seems to have cleared up?&nbsp;</p>
 <p>Wildfires are a big concern in areas like the Palouse, where our picturesque views of wheat fields and forests can easily blow away in smoke and ash. Be aware, be vigilant, and help prevent forest fires.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.&nbsp;</p> 
</div>",yes,uidaho; university of idaho; forest fires; fires,../../media/165477508368.jpg 
165513785153,2017-09-19,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165513785153.jpg ""> 
<div class=""caption"">
 <p>45 years ago, the Pre-school Nursery school at the University of Idaho opened its doors. They pose a good question here: is it as much fun to attend the University as it is to go to nursery?<br></p>
 <p>From the 1972 Gem of the Mountains Digital Yearbook Collection.</p> 
</div>",yes,uidaho; university of idaho; bring back naps; i miss recess; life of a student; kids at play; life of a teacher; whatsforsnack,../../media/165513785153.jpg 
165549354451,2017-09-20,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165549354451.jpg ""> 
<div class=""caption"">
 <p>Love it or Leave it is a good sentiment for a Wednesday, don’t you think? Artists just get it.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; artists; political art; make a statement; make art; life of a student,../../media/165549354451.jpg 
165585084984,2017-09-21,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165585084984.jpg ""> 
<div class=""caption"">
 <p>Don’t forget, everyone: this is right around the corner. Brace yourselves.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1972/"" target=""_blank"">1972 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; winter is coming; snow scene; vintage winter; winterwonderland; im not ready,../../media/165585084984.jpg 
165620211901,2017-09-22,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165620211901.jpg ""> 
<div class=""caption"">
 <p>Take a good look.&nbsp;</p>
 <p><br></p>
 <p>It’s Photobomb Friday! What are some of the best photobombs you’ve experienced/participated in?&nbsp;</p>
 <p>From the Campus Organizations Photograph Group.</p> 
</div>",yes,uidaho; university of idaho; photobomb; vintage photography; student organizations; student leaders,../../media/165620211901.jpg 
165654724652,2017-09-23,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165654724652.jpg ""> 
<div class=""caption"">
 <p>Happy Vandal Game Day! Enjoy this Football Program Cover to mark the occasion.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/footballcovers/?_ga=2.185818601.1113778478.1506031300-1233060087.1479322031"" target=""_blank"">Idaho Vandals Football Historical Gameday Program Covers Collection.</a></p> 
</div>",yes,uidaho; university of idaho; idaho vandals; govandals; college football; vintage football; football program; life of a student; student athlete,../../media/165654724652.jpg 
165690646942,2017-09-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165690646942.jpg ""> 
<div class=""caption"">
 <p>It may not be Dad’s Weekend just yet, but this excellent spread from the September 29, 1939 Argonaut really highlights the players and gives some superb advertising space to businesses!&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/argonaut/index.html"" target=""_blank"">Argonaut Digital Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; govandals; dads weekend; college football; vintage football; student journalists; vintage newspaper; college newspapers,../../media/165690646942.jpg 
165762708682,2017-09-26,"<h1>Cover to Cover</h1> 
<p><a href=""http://uispecialcollections.tumblr.com/post/165727377448/cover-to-cover"" class=""tumblr_blog"" target=""_blank"">uispecialcollections</a>:</p>
<blockquote> 
 <p><i>Cover to Cover </i>It’s Banned and Challenged Books Week! <i>Cover to Cover</i> looks at titles in our collections which have been banned or challenged. Our Stonewall Collection consists of books proposed for consideration for the American Library Association’s Stonewall Book Awards (including winners and honor books) as representative of the stream of publishing representing the gay, lesbian, bisexual and transgender experience. Books in this collection include those awarded the Stonewall Book Awards Mike Morgan &amp; Larry Roman Children’s and Young Adult Literature Award. Winning titles in this category in our collection include this book by author Brian Katcher</p> 
 <figure class=""tmblr-full"" data-orig-height=""1534"" data-orig-width=""1248"">
  <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165762708682.jpg"" data-orig-height=""1534"" data-orig-width=""1248"">
 </figure>
 <p><i>Almost Perfect</i> tells the story of the relationship between Logan and Sage, two high school seniors and eventual sweethearts in a small town in Missouri. &nbsp;It deals with the issues of homophobia, hate crimes and transgender teens. <i>Almost Perfect</i>, was challenged in one Midwest middle school, as its librarian told the <i>School Library Journal,</i> directly to the district school board. After a review by a district appointed committee, the book was removed from the middle school library and moved to the high school library. Another result of the challenge of <i>Almost</i> <i>Perfect</i> in this district was requiring permission slips to check out books with “mature content” from the middle school library. Other Stonewall award winning children’s and young adult books in our collection include <i>The Vast Fields of Ordinary</i> by Nick Burd, <i>Aristotle and Dante Discover the Secrets of the Universe</i> by Benjamin Alire Sáenz, and <i>Beautiful Music</i> <i>for Ugly Children</i> by Kristin Conn-Mills. Of the Top Ten Most Challenged Books for 2016, five included LGBT characters or themes </p> 
</blockquote> 
<p>Come celebrate Banned and Contested Book Week with the University of Idaho library!!</p>",no,,https://66.media.tumblr.com/a32a60feb549fc36d6e8df1974af2183/tumblr_inline_owp9f3ijIj1si4szq_540.jpg
165763637570,2017-09-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165763637570.jpg ""> 
<div class=""caption"">
 <p>The temperatures are rising (again?). Enjoy the warmer temperatures while you can and skateboard your way through campus!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; skateboarding; retro fashion; campus life; fall weather; life of a student,../../media/165763637570.jpg 
165798201977,2017-09-27,"<h1>Cover to Cover</h1> 
<p><a href=""http://uispecialcollections.tumblr.com/post/165797218225/cover-to-cover"" class=""tumblr_blog"" target=""_blank"">uispecialcollections</a>:</p>
<blockquote> 
 <p>To commemorate Banned Books Week, University of Idaho Library Special Collections and Archives features books in our collection which have been banned or challenged. One of the most frequently banned or challenged books in America according to lists maintained by the American Library Association Office of Intellectual Freedom is Mark Twain’s <i>The Adventures of</i> <i>Huckleberry Finn.</i> Special Collections has multiple copies of <i>The Adventures of</i> <i>Huckleberry Finn</i> included in its Mark Twain Collection. Here is an illustrator’s view of Huckleberry Finn from the 1886 edition of the book in Special Collections</p> 
 <figure data-orig-width=""2509"" data-orig-height=""3738"" class=""tmblr-full"">
  <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165798201977.jpg"" alt=""image"" data-orig-width=""2509"" data-orig-height=""3738"">
 </figure>
 <p>Since its publication in 1884, <i>The Adventures of Huckleberry Finn</i> has generated controversy. The first ban of the book occurred in Concord, Massachusetts just one month after its release when librarians there called it “trash and suitable only for slums.” Twain’s book has been repeatedly challenged based on its treatment of race and the author’s language. It ranks #14 on the 100 Most Banned or Challenged Books from 2000-2009. <i>The Adventures of Huckleberry Finn </i>has been included in a Library of Congress exhibit, <i>Books that Shaped</i> <i>America</i>, that explores books “that have had a profound effect on American life.”</p> 
</blockquote>",no,,https://66.media.tumblr.com/83de9808eb3c6971063439ddc4422924/tumblr_inline_owp9v4TIPz1si4szq_540.jpg
165798701993,2017-09-27,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165798701993.jpg ""> 
<div class=""caption"">
 <p>It feels almost Spring like out there! Enjoy the sun while it lasts and keep on truckin’ Vandals.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.&nbsp;</p> 
</div>",yes,uidaho; university of idaho; lounginaround; days in the sun; winter is coming; life of a student; feels like spring; itsactuallyfall,../../media/165798701993.jpg 
165833299681,2017-09-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165833299681.jpg ""> 
<div class=""caption"">
 <p>While the sun continues, what are some of your favorite outdoor activities that will be put on hold for the winter months? A nice picnic with a great group of friends sounds wonderful.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; idahome; university of idaho; herecomesthesun; winter is coming; itsactuallyfall; who knows anymore; life of a student; picnics; throwbackthursday,../../media/165833299681.jpg 
165867468714,2017-09-29,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165867468714.jpg ""> 
<div class=""caption"">
 <p>Ways to spend a weekend? Fishing sounds like a great idea. There’s something surreal about being outside (hopefully) catching your dinner.&nbsp;</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; outdoors; fishing; ways to spend a weekend; i want to get away; retro fashion; nature; outdoor sports,../../media/165867468714.jpg 
165901069646,2017-09-30,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165901069646.jpg ""> 
<div class=""caption"">
 <p>Don’t get caught alone in the stands, Vandals! It’s a By-Week for Vandal Football, but we’ll see you <a href=""https://www.uidaho.edu/events/signature-events/homecoming"" target=""_blank"">Under the Big Top</a> next weekend! Homecoming Week starts Monday!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; college football; no game this week; homecoming or bust; im all alone; theres no one here beside me,../../media/165901069646.jpg 
165936776129,2017-10-01,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/165936776129.jpg ""> 
<div class=""caption"">
 <p>Saturdays can easily stretch into Sundays, but Sundays can’t stretch into Mondays. Keep the fun going, Vandals.</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; lazy weekend; volleyball; foosball; football; life of a student; winter is coming,../../media/165936776129.jpg 
166008513527,2017-10-03,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166008513527.jpg ""> 
<div class=""caption"">
 <p>Happy Homecoming Week, Vandals! Don’t forget to check out the calendar of activities and events happening this week, culminating in the bonfire on Friday, and the parade and game on Saturday! See you <a href=""https://www.uidaho.edu/events/signature-events/homecoming"" target=""_blank"">Under the Big Top</a>!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/gem/1977/"" target=""_blank"">1977 Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,uidaho; university of idaho; govandals; uihomecoming2017; college football; parades; student athlete; bonfire; homecoming float,../../media/166008513527.jpg 
166043943823,2017-10-04,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166043943823.jpg ""> 
<div class=""caption"">
 <p>Crowning royalty is a fun part of the half-time events for Homecoming! Don’t forget to vote for Homecoming King and Queen on the <a href=""https://www.uidaho.edu/events/signature-events/homecoming"" target=""_blank"">Homecoming webpage</a>! And remember to order your&nbsp;“I” mums for the game on Saturday.</p>
 <p>From PG2: Campus Organizations and Events, coming soon!</p> 
</div>",yes,uidaho; university of idaho; uihomecoming2017; homecoming queen; college football; student athlete; life of a student; homecoming royalty,../../media/166043943823.jpg 
166078400007,2017-10-05,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166078400007.jpg ""> 
<div class=""caption"">
 <p>Who doesn’t love a good fireworks show?! Join the festivities on Friday for the serpentine through campus, and a bonfire and fireworks!&nbsp;</p>
 <p>From the Campus Organizations and Events Collection, coming soon to the University of Idaho Digital Collections!</p> 
</div>",yes,uidaho; university of idaho; uihomecoming2017; govandals; homecoming or bust; bonfires; fireworks,../../media/166078400007.jpg 
166112429996,2017-10-06,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166112429996.jpg ""> 
<div class=""caption"">
 <p>Yeah, we’re all wondering about those hats. Busby’s get interesting looks when they show up on fields today. Note that all the other band members are wearing Shako’s in the background.</p>
 <p>From PG2: Campus Organizations and Events Collections, coming soon!</p> 
</div>",yes,uidaho; university of idaho; marching band; uihomecoming2017; govandals; marching band uniforms; DCI; homecoming or bust,../../media/166112429996.jpg 
166223391692,2017-10-09,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/166223391692.jpg ""> 
<div class=""caption"">
 <p>In honor of the Library turning 60 years old this month, we’re going to do a spotlight on the building and it’s people! This photograph in the third floor stacks shows one of the more important jobs in a library: shelving. Come by the library and check out the largest holdings in the state of Idaho!</p>
 <p>From the <a href=""https://www.lib.uidaho.edu/digital/campus/?_ga=2.20277880.1344571191.1507570891-1243099994.1492037641"" target=""_blank"">University of Idaho’s Campus Photograph Collection [PG1]</a></p> 
</div>",yes,uidaho; university of idaho; university library; second home; life of a student; library stacks; student workers; study space; iswearimstudying,../../media/166223391692.jpg 
